episode,reward,moving_avg_reward,epsilon,loss,steps
1,-391.25768797347115,-391.25768797347115,0.838759915232836,1.399850642681122,93
2,-106.84248146329018,-249.05008471838067,0.7495672884832951,1.5121190850933393,153
3,-60.960602098049726,-186.3535905116037,0.6193309984532614,1.4589860957224392,256
4,-205.72881028624636,-191.19739545526437,0.5005468127816189,1.4626156154096637,373
5,-33.95055346392054,-159.7480270569956,0.36120815114750504,1.3511473920699713,558
6,-231.45638919150417,-171.69942074608036,0.25653336735350324,1.2357090845340635,763
7,-53.72136766197291,-154.84541316263645,0.12597937976526297,0.9689615053534508,1263
8,-102.98191544105805,-148.36247594743915,0.10418813562601965,0.9001202454581063,1432
9,-197.54372455130175,-153.8270591256461,0.09120097761504967,0.95233046573444,1569
10,-164.7542968731389,-154.91978290039538,0.07606157440767573,1.0982041662176623,1798
11,-27.737152099842273,-143.35772555489055,0.05958751742914371,1.2505074786543846,2298
12,-40.19181729267957,-134.76056653303962,0.05352705055405486,1.3039137391448021,2798
13,-81.00788692537208,-130.62574502475752,0.05129752938680913,1.2957403742671012,3298
14,-54.890507266821906,-125.21608518490497,0.05047733438572287,1.1081768224835395,3798
15,38.08991544177465,-114.32901847645967,0.05017560150707164,1.2281815950274468,4298
16,-118.03894022376849,-114.56088858566646,0.05012275828552436,1.0139804554052194,4477
17,-27.492724240701516,-109.43923185949205,0.05004516024947787,0.9941494922041894,4977
18,-67.04930083035367,-107.08423569120659,0.05002193793354085,0.9307110509383711,5338
19,59.18413769296628,-98.33326867098697,0.05000807051473147,0.9746786032617092,5838
20,-120.7567262606724,-99.45444155047123,0.050004315517568,0.8422265842128486,6151
21,7.764983567893961,-79.50330797340298,0.050001587590191285,0.9273860077857972,6651
22,-287.6645549690333,-88.54441164869013,0.05000096678152824,0.8455532967082916,6899
23,33.76234632719951,-83.80826422742767,0.05000035565904835,0.8183340359330177,7399
24,58.707899652086994,-70.58642873051102,0.050000130839651956,0.8129103459119796,7899
25,22.103933421144674,-67.78370438625775,0.050000048133218046,0.7742223594784736,8399
26,12.857104502122898,-55.56802970157639,0.05000001770722136,0.7794538766145707,8899
27,46.29702430831313,-50.56711010306209,0.0500000065141227,0.8971078872680665,9399
28,42.73215672536168,-43.2814064947411,0.05000000239641182,0.811730724811554,9899
29,26.84343932382451,-32.062048300984785,0.050000000881590644,0.7561899113059044,10399
30,60.29291123745459,-20.809687895455117,0.050000000324319074,0.650809398919344,10899
31,15.910345377306,-18.627313021597708,0.05000000011931032,0.7348354595303536,11399
32,31.70078800133009,-15.03268275689722,0.05000000004389182,0.6813961187899112,11899
33,52.26627154951164,-8.368974833153038,0.0500000000161469,0.7361492359936237,12399
34,29.38315226657258,-4.155291856483311,0.05000000000594011,0.6632630340754986,12899
35,53.7610145676066,-3.3717369001917135,0.05000000000218525,0.5127596852481365,13399
36,34.38577931759178,4.2494990768763,0.05000000000080391,0.7071246851384639,13899
37,29.46979246055382,7.097624911939067,0.050000000000295745,0.7113715064823627,14399
38,77.99387327969643,14.349783617441574,0.0500000000001088,0.5595261222720146,14899
39,-14.398947027516144,10.67062938141745,0.050000000000040026,0.6850945184528827,15399
40,82.63216188577398,20.840073788739765,0.05000000000001473,0.5740355175733566,15899
41,21.352153424799866,21.51943228158507,0.05000000000000542,0.6069863235652446,16399
42,67.27847589313153,39.26658382469331,0.050000000000001994,0.5405610093474388,16899
43,81.87733608636547,41.6723333126516,0.05000000000000074,0.6049519565999508,17399
44,40.91937843556925,40.78290725182572,0.05000000000000027,0.6339782447814941,17899
45,73.1706967691367,43.336245419225314,0.0500000000000001,0.5528646948039532,18399
46,16.497599693423282,43.51827017879034,0.05000000000000004,0.7666358699500561,18899
47,33.593338565692285,42.8830858916593,0.05000000000000002,0.6576561477780342,19399
48,12.376070496109259,41.36528158019668,0.05000000000000001,0.6076237157583236,19899
49,17.873542258414517,40.916786726926176,0.05,0.6247522931993008,20399
50,5.23157795017942,38.16372006256242,0.05,0.5416680268347264,20899
