episode,reward,moving_avg_reward,epsilon,loss,steps
1,15.0,15.0,0.9719232568710827,0.0,15
2,14.0,14.5,0.9464674500649586,0.0,29
3,12.0,13.666666666666666,0.9252083607615312,0.0,41
4,9.0,12.5,0.9095955471341616,0.0,50
5,16.0,13.2,0.8825239453254046,0.486930251121521,66
6,15.0,13.5,0.8579191443132214,0.15786052420735358,81
7,14.0,13.571428571428571,0.8356111772461942,0.036013410559722354,95
8,9.0,13.0,0.8215966848763421,0.2206480690381593,104
9,15.0,13.222222222222221,0.7987925565390819,0.1575144757827123,119
10,27.0,14.6,0.7594301091746893,0.06387935095915089,146
11,18.0,14.909090909090908,0.7343448687200363,0.03793958781494035,164
12,10.0,14.5,0.7207939324036652,0.036911571584641936,174
13,13.0,14.384615384615385,0.7035780662375305,0.03147948561952664,187
14,12.0,14.214285714285714,0.6880789262789093,0.03327834485874822,199
15,11.0,14.0,0.6741944788243039,0.25383127768608654,210
16,18.0,14.25,0.6521231452436216,0.12367861117753717,228
17,17.0,14.411764705882353,0.6319950744751953,0.08857821804635665,245
18,12.0,14.277777777777779,0.6181934743596232,0.06807968532666564,257
19,15.0,14.31578947368421,0.6014008193837053,0.0807601106663545,272
20,14.0,14.3,0.5861757422133905,0.07756856429789748,286
21,18.0,14.45,0.5672167253272563,0.1637433177481095,304
22,12.0,14.35,0.554951297784782,0.20807218737900257,316
23,11.0,14.3,0.5439636762343988,0.13901093365116554,327
24,20.0,14.85,0.5245950834508677,0.14038778357207776,347
25,13.0,14.7,0.512414643161973,0.10767482593655586,360
26,18.0,14.85,0.49606379709065923,0.12114362729092439,378
27,17.0,15.0,0.481152555518238,0.11287662036278669,395
28,18.0,15.45,0.46590712769111164,0.24210811013148892,413
29,11.0,15.25,0.45685708635202665,0.1820518902756951,424
30,29.0,15.35,0.4339306681503789,0.14958774767302233,453
31,13.0,15.1,0.42407712195584646,0.13478056921695286,466
32,13.0,15.25,0.4144764661414327,0.148020167190295,479
33,19.0,15.55,0.4008862106046504,0.18670540224564702,498
34,20.0,15.95,0.387127765493126,0.2519632812589407,518
35,13.0,16.05,0.37847541160134235,0.2078113120335799,531
36,43.0,17.3,0.35140714278305646,0.20310389215863028,574
37,32.0,18.05,0.33272140682477935,0.19519707281142473,606
38,60.0,20.45,0.30075139361032244,0.22891692311192552,666
39,10.0,20.2,0.295786183346658,0.19292150689288973,676
40,14.0,20.2,0.28899962540676866,0.22131312212773732,690
41,48.0,21.7,0.26712255953594943,0.28001199158219,738
42,76.0,24.9,0.23650573412589748,0.24811603289440667,814
43,84.0,28.55,0.2076633375340048,0.2111638703361331,898
44,143.0,34.7,0.16844657139471333,0.26173482240027895,1041
45,102.0,39.15,0.1465887219685379,0.27814348432801517,1143
46,130.0,44.75,0.1244748872445809,0.24871705102805908,1273
47,127.0,50.25,0.10776955949395708,0.241472486208567,1400
48,81.0,53.4,0.09912961376179949,0.2754611858845125,1481
49,112.0,58.45,0.08927004382552778,0.26272513578546103,1593
50,106.0,62.3,0.08176807912674128,0.28358632015099505,1699
51,121.0,67.7,0.07493972676740357,0.31077549976011937,1820
52,146.0,74.35,0.06862420324566951,0.2734764275230365,1966
53,199.0,83.35,0.06250917011557576,0.293569986970543,2165
54,287.0,96.7,0.057046013420356645,0.29724950727906063,2452
55,261.0,109.1,0.054180630132573404,0.3164220865730239,2713
56,197.0,116.8,0.0528192248875419,0.3313670528835149,2910
57,212.0,125.8,0.051844968094879235,0.37971168359354984,3122
58,169.0,131.25,0.05131582255159054,0.2857859830465719,3291
59,183.0,139.9,0.05091252662542301,0.29852513592344165,3474
60,186.0,148.5,0.05062905410065167,0.32274669558010116,3660
61,152.0,153.7,0.050464154403751134,0.3226126581491706,3812
62,196.0,159.7,0.050313631040127586,0.32796983019809944,4008
63,152.0,163.1,0.05023141607101434,0.3376991284128867,4160
64,168.0,164.35,0.050165375271404015,0.3124352492879899,4328
65,199.0,169.2,0.05011107629011638,0.3172039347349774,4527
66,137.0,169.55,0.050084454866176464,0.30296780271659585,4664
