episode,reward,moving_avg_reward,epsilon,loss,steps
74,87.0,105.5,0.05072069589320821,0.4319668997764245,3592
75,83.0,104.15,0.05061046274233778,0.4222060148660318,3675
76,88.0,104.25,0.05051194503388173,0.4513197846774181,3763
77,101.0,104.3,0.05041830769056998,0.5219145499003848,3864
78,88.0,103.95,0.050350800351880186,0.4660609012511982,3952
79,88.0,102.05,0.050294187483647695,0.4143918423955752,4040
80,95.0,97.95,0.05024328102669428,0.3797330036367241,4135
81,86.0,96.1,0.050204837557703635,0.4394469789640848,4221
82,90.0,94.75,0.05017109471012808,0.4338449132111337,4311
83,95.0,93.25,0.05014148833330981,0.44549872857567513,4406
84,98.0,93.85,0.05011630514104489,0.3847514223402404,4504
85,96.0,92.95,0.05009598743174524,0.43644812957306084,4600
86,106.0,91.35,0.05007765044369197,0.48586382917216364,4706
87,108.0,92.45,0.05006256570368876,0.410351590598347,4814
88,144.0,93.9,0.050046909361617244,0.38989773703118163,4958
89,134.0,95.6,0.0500358813357076,0.3926333035203392,5092
90,51.0,94.1,0.05003240190649731,0.5393016062969086,5143
91,12.0,90.7,0.05003163351828224,0.4034897261299193,5155
92,106.0,91.7,0.05002559039955016,0.4150986432642588,5261
93,55.0,90.55,0.05002292475345291,0.43293516048314895,5316
94,19.0,87.15,0.05002206995681585,0.4278680178287782,5335
95,57.0,85.85,0.05001969209455493,0.5306134178515589,5392
96,83.0,85.6,0.050016680114536055,0.40146755768233033,5475
97,19.0,81.5,0.0500160581621194,0.3709961680793448,5494
98,18.0,78.0,0.05001549035021966,0.40730504670904744,5512
99,94.0,78.3,0.0500128355320122,0.44247096741294606,5606
100,76.0,77.35,0.05001102557157556,0.5281959929331941,5682
101,65.0,76.3,0.05000968150402378,0.5664890599365418,5747
102,38.0,73.7,0.050008972974833116,0.47793815696710035,5785
103,83.0,73.1,0.05000760052454187,0.5433119375662632,5868
104,72.0,71.8,0.050006581201079627,0.6132307136948738,5940
105,71.0,70.55,0.05000570998994989,0.4555698360224635,6011
106,79.0,69.2,0.05000487547367376,0.6306892628486775,6090
107,97.0,68.65,0.05000401572242844,0.5640680634407038,6187
108,75.0,65.2,0.05000345636432527,0.6151909270385901,6262
109,97.0,63.35,0.05000284686179654,0.5232587414841676,6359
110,66.0,64.1,0.05000249482169963,0.6086303444409912,6425
111,20.0,64.5,0.05000239699834158,0.5509165440686047,6445
112,24.0,60.4,0.05000228466010693,0.5522443735972047,6469
113,80.0,61.65,0.05000194685892002,0.6703119304496795,6549
114,70.0,64.2,0.050001692517835275,0.5633156072082264,6619
115,65.0,64.6,0.05000148619217791,0.6874295293998259,6684
116,23.0,61.6,0.05000141937589378,0.7683485265335311,6707
117,75.0,64.4,0.05000122166815332,0.5555575826764106,6782
118,58.0,66.4,0.05000108786522163,0.6592678615887617,6840
119,77.0,65.55,0.050000932596417136,0.5265913196754727,6917
120,60.0,64.75,0.05000082713882156,0.8302925703426202,6977
121,66.0,64.8,0.05000072485565796,0.8693955374147856,7043
122,71.0,66.45,0.05000062890017673,0.739689060893487,7114
123,63.0,65.45,0.05000055444773295,0.6643593948748376,7177
124,75.0,65.6,0.05000047721758626,0.7025851723800103,7252
125,65.0,65.3,0.05000041904258205,0.7463073872029782,7317
126,72.0,64.95,0.050000362843837715,0.8772924189300587,7389
127,73.0,63.75,0.05000031355429741,0.696478189288141,7462
128,87.0,64.35,0.050000263478703365,0.7897052572205149,7549
129,71.0,63.05,0.050000228599723674,0.6407107091705564,7620
130,69.0,63.2,0.050000199132920226,0.832977633855805,7689
131,79.0,66.15,0.05000017002960051,0.7561164253827515,7768
132,91.0,69.5,0.0500001417369029,0.8140721431841235,7859
133,90.0,70.0,0.05000011838861285,0.7536836342058248,7949
134,90.0,71.0,0.050000098886481686,0.6965740466490388,8039
135,96.0,72.55,0.05000008161169254,0.728371065488318,8135
136,87.0,75.75,0.05000006857805205,0.7358984039646799,8222
137,75.0,75.75,0.05000005902567641,0.6041883184760809,8297
138,92.0,77.45,0.05000004910557355,0.7053872480198903,8389
139,157.0,81.45,0.050000035872555866,0.7246386071038284,8546
140,124.0,84.65,0.05000002799350566,0.6696560109004138,8670
141,144.0,88.55,0.05000002098845538,0.7486874824777866,8814
142,99.0,89.95,0.050000017218296056,0.775730266903687,8913
143,108.0,92.2,0.050000013873388975,0.7804630348389899,9021
144,98.0,93.35,0.05000001140409547,0.6747854514978826,9119
145,99.0,95.05,0.05000000935557613,0.6710015152101264,9218
146,92.0,96.05,0.050000007783238744,0.8038981535633944,9310
147,103.0,97.55,0.050000006334257135,0.7233389385261582,9413
148,98.0,98.1,0.05000000520683686,0.671652091305931,9511
149,101.0,99.6,0.05000000425447999,0.6457563102024027,9612
150,111.0,101.7,0.05000000340747839,0.721568177009488,9723
