episode,reward,moving_avg_reward,epsilon,loss,steps
124,14.0,25.1,1.0,0.0,14
125,16.0,22.8,1.0,0.0,16
126,23.0,23.05,1.0,0.0,23
127,10.0,22.35,1.0,0.0,10
128,57.0,24.4,1.0,0.0,57
129,17.0,24.05,1.0,0.0,17
130,36.0,23.9,1.0,0.0,36
131,31.0,24.45,1.0,0.0,31
132,22.0,24.8,1.0,0.0,22
133,12.0,23.9,1.0,0.0,12
134,11.0,22.65,1.0,0.0,11
135,15.0,22.4,1.0,0.0,15
136,17.0,22.5,1.0,0.0,17
137,48.0,22.6,1.0,0.0,48
138,18.0,21.95,1.0,0.0,18
139,17.0,21.85,1.0,0.0,17
140,13.0,21.65,1.0,0.0,13
141,17.0,21.2,1.0,0.0,17
142,65.0,23.6,1.0,0.0,65
143,10.0,23.45,1.0,0.0,10
144,27.0,24.1,1.0,0.0,27
145,16.0,24.1,1.0,0.0,16
146,28.0,24.35,1.0,0.0,28
147,79.0,27.8,1.0,0.0,79
148,28.0,26.35,1.0,0.0,28
149,18.0,26.4,1.0,0.0,18
150,45.0,26.85,1.0,0.0,45
151,11.0,25.85,1.0,0.0,11
152,12.0,25.35,1.0,0.0,12
153,8.0,25.15,1.0,0.0,8
154,18.0,25.5,1.0,0.0,18
155,35.0,26.5,1.0,0.0,35
156,23.0,26.8,1.0,0.0,23
157,43.0,26.55,1.0,0.0,43
158,26.0,26.95,1.0,0.0,26
159,20.0,27.1,1.0,0.0,20
160,24.0,27.65,1.0,0.0,24
161,33.0,28.45,1.0,0.0,33
162,12.0,25.8,1.0,0.0,12
163,29.0,26.75,1.0,0.0,29
164,37.0,27.25,1.0,0.0,37
165,20.0,27.45,1.0,0.0,20
166,31.0,27.6,1.0,0.0,31
167,30.0,25.15,1.0,0.0,30
168,11.0,24.3,1.0,0.0,11
169,13.0,24.05,1.0,0.0,13
170,10.0,22.3,1.0,0.0,10
171,20.0,22.75,1.0,0.0,20
172,26.0,23.45,1.0,0.0,26
173,28.0,24.45,1.0,0.0,28
174,99.0,28.5,1.0,0.0,99
175,20.0,27.75,1.0,0.0,20
176,40.0,28.6,1.0,0.0,40
177,20.0,27.45,1.0,0.0,20
178,12.0,26.75,1.0,0.0,12
179,18.0,26.65,1.0,0.0,18
180,25.0,26.7,1.0,0.0,25
181,12.0,25.65,1.0,0.0,12
182,24.0,26.25,1.0,0.0,24
183,11.0,25.35,1.0,0.0,11
184,13.0,24.15,1.0,0.0,13
185,15.0,23.9,1.0,0.0,15
186,23.0,23.5,1.0,0.0,23
187,15.0,22.75,1.0,0.0,15
188,23.0,23.35,1.0,0.0,23
189,20.0,23.7,1.0,0.0,20
190,18.0,24.1,1.0,0.0,18
191,14.0,23.8,1.0,0.0,14
192,12.0,23.1,1.0,0.0,12
193,14.0,22.4,1.0,0.0,14
194,45.0,19.7,1.0,0.0,45
195,10.0,19.2,1.0,0.0,10
196,17.0,18.05,1.0,0.0,17
197,47.0,19.4,1.0,0.0,47
198,17.0,19.65,1.0,0.0,17
199,10.0,19.25,1.0,0.0,10
200,35.0,19.75,1.0,0.0,35
201,23.0,20.3,1.0,0.0,23
202,31.0,20.65,1.0,0.0,31
203,19.0,21.05,1.0,0.0,19
204,23.0,21.55,1.0,0.0,23
205,18.0,21.7,1.0,0.0,18
206,9.0,21.0,1.0,0.0,9
207,25.0,21.5,1.0,0.0,25
208,9.0,20.8,1.0,0.0,9
209,29.0,21.25,1.0,0.0,29
210,17.0,21.2,1.0,0.0,17
211,25.0,21.75,1.0,0.0,25
212,18.0,22.05,1.0,0.0,18
213,14.0,22.05,1.0,0.0,14
214,10.0,20.3,1.0,0.0,10
215,12.0,20.4,1.0,0.0,12
216,14.0,20.25,1.0,0.0,14
217,26.0,19.2,1.0,0.0,26
218,11.0,18.9,1.0,0.0,11
219,12.0,19.0,1.0,0.0,12
220,17.0,18.1,1.0,0.0,17
221,20.0,17.95,1.0,0.0,20
222,57.0,19.25,1.0,0.0,57
223,22.0,19.4,1.0,0.0,22
224,10.0,18.75,1.0,0.0,10
225,18.0,18.75,1.0,0.0,18
226,17.0,19.15,1.0,0.0,17
227,12.0,18.5,1.0,0.0,12
228,15.0,18.8,1.0,0.0,15
229,14.0,18.05,1.0,0.0,14
230,26.0,18.5,1.0,0.0,26
231,22.0,18.35,1.0,0.0,22
232,13.0,18.1,1.0,0.0,13
233,47.0,19.75,1.0,0.0,47
234,14.0,19.95,1.0,0.0,14
235,20.0,20.35,1.0,0.0,20
236,15.0,20.4,1.0,0.0,15
237,39.0,21.05,1.0,0.0,39
238,18.0,21.4,1.0,0.0,18
239,9.0,21.25,1.0,0.0,9
240,9.0,20.85,1.0,0.0,9
241,48.0,22.25,1.0,0.0,48
242,19.0,20.35,1.0,0.0,19
243,38.0,21.15,1.0,0.0,38
244,25.0,21.9,1.0,0.0,25
245,10.0,21.5,1.0,0.0,10
246,19.0,21.6,1.0,0.0,19
247,14.0,21.7,1.0,0.0,14
248,12.0,21.55,1.0,0.0,12
249,14.0,21.55,1.0,0.0,14
250,33.0,21.9,1.0,0.0,33
251,42.0,22.9,1.0,0.0,42
252,18.0,23.15,1.0,0.0,18
253,42.0,22.9,1.0,0.0,42
254,18.0,23.1,1.0,0.0,18
255,63.0,25.25,1.0,0.0,63
256,15.0,25.25,1.0,0.0,15
257,28.0,24.7,1.0,0.0,28
258,19.0,24.75,1.0,0.0,19
259,20.0,25.3,1.0,0.0,20
260,19.0,25.8,1.0,0.0,19
261,32.0,25.0,1.0,0.0,32
262,27.0,25.4,1.0,0.0,27
263,14.0,24.2,1.0,0.0,14
264,16.0,23.75,1.0,0.0,16
265,9.0,23.7,1.0,0.0,9
266,18.0,23.65,1.0,0.0,18
267,14.0,23.65,1.0,0.0,14
268,19.0,24.0,1.0,0.0,19
269,17.0,24.15,1.0,0.0,17
270,42.0,24.6,1.0,0.0,42
271,13.0,23.15,1.0,0.0,13
272,18.0,23.15,1.0,0.0,18
273,24.0,22.25,1.0,0.0,24
274,39.0,23.3,1.0,0.0,39
275,17.0,21.0,1.0,0.0,17
276,17.0,21.1,1.0,0.0,17
277,15.0,20.45,1.0,0.0,15
278,18.0,20.4,1.0,0.0,18
279,14.0,20.1,1.0,0.0,14
280,13.0,19.8,1.0,0.0,13
281,31.0,19.75,1.0,0.0,31
282,30.0,19.9,1.0,0.0,30
283,31.0,20.75,1.0,0.0,31
284,10.0,20.45,1.0,0.0,10
285,27.0,21.35,1.0,0.0,27
286,10.0,20.95,1.0,0.0,10
287,11.0,20.8,1.0,0.0,11
288,17.0,20.7,1.0,0.0,17
289,43.0,22.0,1.0,0.0,43
290,35.0,21.65,1.0,0.0,35
291,31.0,22.55,1.0,0.0,31
292,11.0,22.2,1.0,0.0,11
293,15.0,21.75,1.0,0.0,15
294,31.0,21.35,1.0,0.0,31
295,33.0,22.15,1.0,0.0,33
296,54.0,24.0,1.0,0.0,54
297,33.0,24.9,1.0,0.0,33
298,22.0,25.1,1.0,0.0,22
299,14.0,25.1,1.0,0.0,14
300,28.0,25.85,1.0,0.0,28
