episode,reward,moving_avg_reward,epsilon,loss,steps
73,163.0,151.85,0.050000023998049176,0.280197819392054,8747
74,155.0,151.65,0.050000017601296125,0.22814391222331792,8902
75,164.0,151.7,0.050000012679322824,0.17780141899271346,9066
76,141.0,151.75,0.050000009563679546,0.21867082949318256,9207
77,12.0,143.95,0.05000000933688367,0.09274947472537558,9219
78,149.0,143.55,0.050000006930781264,0.17257917033283401,9368
79,153.0,141.6,0.050000005103734584,0.2107160980234933,9521
80,172.0,140.65,0.05000000361818509,0.2071282085421127,9693
81,148.0,140.35,0.05000000269116058,0.19549525935655912,9841
82,149.0,137.15,0.05000000199765211,0.15856151291538004,9990
83,17.0,130.5,0.0500000019308736,0.10310597060357823,10007
84,149.0,129.55,0.05000000143329006,0.1895068011827917,10156
85,181.0,136.3,0.0500000009979746,0.16304108360010452,10337
86,175.0,138.6,0.050000000703260813,0.16355278435030154,10512
87,23.0,132.5,0.05000000067164359,0.2378732592029416,10535
88,157.0,133.6,0.05000000049064842,0.1947541837610162,10692
89,147.0,134.2,0.050000000365668734,0.13871732994052424,10839
