episode,reward,moving_avg_reward,epsilon,loss,steps
1,24.0,24.0,0.9554770977236295,0.0,24
2,83.0,53.5,0.8169809657715474,0.15729221742896532,107
3,13.0,40.0,0.7972964680132258,0.07661500157645115,120
4,32.0,38.0,0.7509678231280615,0.031116885325900512,152
5,11.0,32.6,0.7357149280601301,0.013052654124542394,163
6,10.0,28.833333333333332,0.7221368627511766,0.013349449774250389,173
7,12.0,26.428571428571427,0.706197614105487,0.025068461894989014,185
8,14.0,24.875,0.6880789262789093,0.026324989473713294,199
9,11.0,23.333333333333332,0.6741944788243039,0.2274993605573069,210
10,18.0,22.8,0.6521231452436216,0.1032913684224089,228
11,13.0,21.90909090909091,0.636669708676446,0.06694434167673954,241
12,19.0,21.666666666666668,0.6147945205716847,0.051082789799884745,260
13,15.0,21.153846153846153,0.5981023198614623,0.06014757100492716,275
14,17.0,20.857142857142858,0.5797800840038017,0.04795183624853106,292
15,16.0,20.533333333333335,0.5630954984121521,0.14801054843701422,308
16,16.0,20.25,0.5469363674473757,0.16088397079147398,324
17,21.0,20.294117647058822,0.5264972656127528,0.1128066856236685,345
18,11.0,19.77777777777778,0.5161287971142782,0.11666911230845885,356
19,12.0,19.36842105263158,0.5050748835293135,0.11992039779822032,368
20,14.0,19.1,0.4925095227673368,0.11030393945319313,382
21,11.0,18.45,0.4828806195643183,0.09446733648126776,393
22,18.0,15.2,0.4675740878996802,0.23400001683168942,411
23,14.0,15.25,0.4560441853512903,0.14505415995206153,425
24,15.0,14.4,0.4440437660975023,0.14025676647822063,440
25,43.0,16.0,0.4115722866193306,0.14310876074312037,483
26,44.0,17.7,0.3811137541933758,0.17644188697026533,527
27,50.0,19.6,0.3496041144205275,0.15717492673546077,577
28,50.0,21.4,0.3210930133252203,0.1910458255186677,627
29,44.0,23.05,0.29825637555627194,0.16490229837257753,671
30,51.0,24.7,0.2741828435175206,0.20270928442843406,722
31,254.0,36.75,0.1848903174117858,0.2004669178423919,976
32,139.0,42.75,0.1521520086290052,0.1955497996419293,1115
33,128.0,48.4,0.1290801570761408,0.22763955579284811,1243
34,221.0,58.6,0.10082874213245567,0.2107185781954438,1464
35,176.0,66.6,0.08574684396681742,0.26426466982494196,1640
36,333.0,82.45,0.06836528108440712,0.23985628249800509,1973
37,235.0,93.15,0.06147834233540383,0.2426913174978913,2208
38,277.0,106.45,0.05659599063300881,0.2784491063932811,2485
39,140.0,112.85,0.054985142479222315,0.26175519969048244,2625
40,133.0,118.8,0.05382080825224342,0.2684716906930719,2758
41,113.0,123.9,0.053047927905808166,0.2719299354697619,2871
42,114.0,128.7,0.05242652934804335,0.31067680805235315,2985
43,129.0,134.45,0.051874725004865826,0.29436486333521994,3114
44,136.0,140.5,0.051428267233328696,0.3138055989299627,3250
45,116.0,144.15,0.05113253896571395,0.2904220216482043,3366
46,126.0,148.25,0.05088025995175922,0.3208969566778886,3492
47,116.0,151.55,0.0506979987162496,0.25939253034021964,3608
48,130.0,155.55,0.05053819301705311,0.3199709334303267,3738
49,130.0,159.85,0.050414974579267205,0.32125009268952104,3868
50,122.0,163.4,0.05032512745138929,0.3070118038640281,3990
51,144.0,157.9,0.05024376807563426,0.2605660083483801,4134
52,128.0,157.35,0.0501887110980002,0.36177171760209603,4262
53,126.0,157.25,0.05014667470793587,0.2955844469723247,4388
54,129.0,152.65,0.05011332018002193,0.33342674140666806,4517
