episode,reward,moving_avg_reward,epsilon,loss,steps
1,15.0,15.0,0.9719232568710827,0.0,15
2,14.0,14.5,0.9464674500649586,0.0,29
3,12.0,13.666666666666666,0.9252083607615312,0.0,41
4,9.0,12.5,0.9095955471341616,0.0,50
5,16.0,13.2,0.8825239453254046,0.48708194494247437,66
6,15.0,13.5,0.8579191443132214,0.16000464633107186,81
7,14.0,13.571428571428571,0.8356111772461942,0.035290787661714215,95
8,9.0,13.0,0.8215966848763421,0.2204480996976296,104
9,15.0,13.222222222222221,0.7987925565390819,0.1613506776591142,119
10,27.0,14.6,0.7594301091746893,0.06700250651273462,146
11,18.0,14.909090909090908,0.7343448687200363,0.038046269522358976,164
12,10.0,14.5,0.7207939324036652,0.03738926202058792,174
13,13.0,14.384615384615385,0.7035780662375305,0.03214984473127585,187
14,12.0,14.214285714285714,0.6880789262789093,0.0350022118849059,199
15,12.0,14.066666666666666,0.6729473374237697,0.25046969344839454,211
16,14.0,14.0625,0.6557467440406847,0.1304582916200161,225
17,18.0,14.294117647058824,0.6343277169478523,0.09099170876046021,243
18,13.0,14.222222222222221,0.6193309984532614,0.08579552058990185,256
19,22.0,14.631578947368421,0.5948235520819296,0.08213042315434325,278
20,28.0,15.3,0.5651519906482841,0.12731952885431902,306
21,12.0,15.15,0.5529355268232599,0.2020507138222456,318
22,11.0,15.0,0.5419917679751898,0.15162230689417233,329
23,25.0,15.65,0.5179970463101287,0.14899542212486266,354
24,18.0,16.1,0.5014488081018372,0.10457851065115796,372
25,14.0,16.0,0.48898356920451497,0.12474850751459599,386
26,16.0,16.05,0.4751584761991917,0.1572809850331396,402
27,11.0,15.9,0.46590712769111164,0.23882541432976723,413
28,10.0,15.95,0.45767161478165086,0.17623906284570695,423
29,17.0,16.05,0.4440437660975023,0.12303039190523765,440
30,14.0,15.4,0.4331635741637628,0.14220573433807918,454
31,14.0,15.2,0.4225838020988297,0.13680609661553586,468
32,10.0,15.2,0.4152061485128596,0.13459604606032372,478
33,13.0,15.2,0.40583316543694326,0.18993926793336868,491
34,26.0,15.9,0.3878026957293718,0.21894030473553217,517
35,21.0,16.35,0.37390879673081645,0.20031740019718805,538
36,34.0,17.35,0.35261518582955803,0.20662255752283862,572
37,20.0,17.45,0.3407494746721571,0.2057742377743125,592
38,18.0,17.7,0.3304686585778135,0.2515080219341649,610
39,42.0,18.7,0.3078716510515137,0.21785442690764154,652
40,87.0,21.65,0.26668874837264456,0.21131979079981303,739
41,71.0,24.6,0.23800376412943391,0.20630003751950785,810
42,96.0,28.85,0.20516079783831198,0.2054172028826239,906
43,89.0,32.05,0.17986065417324765,0.18979802296046963,995
44,86.0,35.45,0.15933996622791158,0.2165937185135865,1081
45,63.0,37.9,0.14639573757332416,0.27336327288122403,1144
46,115.0,42.85,0.12658965264009925,0.2379524640050595,1259
47,113.0,47.95,0.11109695231129334,0.216615386805868,1372
48,101.0,52.5,0.0999220098462865,0.2371702539448691,1473
49,93.0,56.3,0.09144892658379974,0.262684531770246,1566
50,92.0,60.2,0.08448284605524614,0.27794106259091717,1658
51,110.0,65.0,0.07767313216658132,0.25078211986798454,1768
52,142.0,71.6,0.07083141084954854,0.26738013630129503,1910
53,159.0,78.9,0.06515699262074158,0.2557864462921642,2069
54,196.0,87.4,0.06024164226910593,0.28488404392644917,2265
55,170.0,94.85,0.057289697023500716,0.27401677347062264,2435
56,208.0,103.55,0.0548088693042122,0.27286363147252884,2643
57,167.0,110.9,0.05344340905351747,0.28508958102254095,2810
58,141.0,117.05,0.05259727283415122,0.2713894926883439,2951
59,130.0,121.45,0.052002631337536825,0.26490023826750425,3081
60,208.0,127.5,0.0513210963824268,0.25218821556952137,3289
61,111.0,129.5,0.05105808639045257,0.24493929345227844,3400
62,147.0,132.05,0.05078856691272038,0.25797336015115385,3547
63,114.0,133.3,0.05062779724972025,0.2850404932212673,3661
64,152.0,136.6,0.05046322702263388,0.25918852657962005,3813
65,191.0,143.0,0.05031615015145868,0.2638008172882243,4004
66,117.0,143.1,0.05025018915795401,0.26473069157546913,4121
